tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,P2,P4,resid,tconv
n300_trolls90_fuerte_altoPR_lam0.65,37,fuerte,altoPR,0.3,0.65,1.19032851080232,0.4347747125659,-0.140120620528181,-0.355199878153658,0.70952380952381,-0.0770942548291958,112.725478763847,0.314565907291512,113.8657355656,5.84358543914698e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,38,fuerte,altoPR,0.3,0.65,1.17186810833308,0.433306604095844,-0.144478271184685,-0.35596142733977,0.733333333333333,-0.0825823037204974,111.415981653474,0.313837302196328,113.792972938139,6.12330253058069e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,39,fuerte,altoPR,0.3,0.65,1.18380073039637,0.435858060947905,-0.155708474375158,-0.353881089462575,0.680952380952381,-0.0892549462866037,114.019089241756,0.314570833941509,114.821874437079,5.65580293210299e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,40,fuerte,altoPR,0.3,0.65,1.17586480610206,0.432960456570064,-0.156653583283915,-0.358035229910106,0.728571428571429,-0.0720549262905541,113.532830562372,0.315019133620296,114.001861786933,5.29590449646622e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,41,fuerte,altoPR,0.3,0.65,1.21780824824872,0.434959231952961,-0.154594779614346,-0.356975576635593,0.728571428571429,-0.0728931247039414,111.930945751859,0.31599046399722,115.288092431666,6.12286400331064e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,42,fuerte,altoPR,0.3,0.65,1.19272514595423,0.433604988301413,-0.149621880768501,-0.355798269993241,0.752380952380952,-0.0713712108654572,112.090059064818,0.313978983857119,113.711175464657,5.86715784303693e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,43,fuerte,altoPR,0.3,0.65,1.17163231334804,0.429137244373598,-0.155668353470701,-0.361616728914728,0.79047619047619,-0.0820235384483218,113.288887240003,0.314311570557858,114.459408972993,5.09258369016385e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,44,fuerte,altoPR,0.3,0.65,1.25957974067759,0.439590880229778,-0.128680340085694,-0.346381669790823,0.728571428571429,-0.0709101901359085,112.888300642435,0.312576269341666,112.902123732598,8.5227210411265e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,45,fuerte,altoPR,0.3,0.65,1.17220214863726,0.430051324886107,-0.171698531473251,-0.362444203119602,0.747619047619048,-0.0783723616712772,110.446491176844,0.315693461937845,115.506476853946,5.48361649477247e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,46,fuerte,altoPR,0.3,0.65,1.1562482169312,0.428530724784374,-0.15937881918091,-0.363086279897061,0.757142857142857,-0.093870586402297,114.252274062893,0.31485810012676,114.890222063638,4.8891743578694e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,47,fuerte,altoPR,0.3,0.65,1.16277614543291,0.424886991358588,-0.158714107092616,-0.368104822242406,0.780952380952381,-0.0864099738891498,111.729399687275,0.315428352399114,115.154679396673,4.43638992209117e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,48,fuerte,altoPR,0.3,0.65,1.1794741388557,0.429790690155172,-0.149805581513213,-0.360031799373527,0.757142857142857,-0.0823861492208447,111.861339253572,0.313727200446385,113.673631634383,5.98295454991293e-07,17
