tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,resid,tconv,rho_lambdaW,nSCC
n300_trolls0_desconectada_altoPR_lam0.40,38,desconectada,altoPR,0,0.4,0.725716108889102,0.160839081566489,0.552197212957553,0.552580702773487,0,0.552197212957553,12.4747906777673,5.31638156442416e-07,11,0.400000000000004,18
n300_trolls0_desconectada_altoPR_lam0.40,39,desconectada,altoPR,0,0.4,0.74571589806929,0.159053780271096,0.544798575425137,0.553383266815264,0,0.544798575425137,12.5929049136503,6.41478699492382e-07,11,0.400000000000002,14
n300_trolls0_desconectada_altoPR_lam0.40,40,desconectada,altoPR,0,0.4,0.710144636093642,0.161938986495388,0.55146634635616,0.556530230911532,0,0.55146634635616,12.1197243549496,5.09138478155258e-07,12,0.400000000000004,20
n300_trolls0_desconectada_altoPR_lam0.40,41,desconectada,altoPR,0,0.4,0.748771063999515,0.160570180162547,0.54590004311436,0.551642145987884,0,0.54590004311436,12.2433681317489,8.79836571765491e-07,11,0.400000000000005,17
n300_trolls0_desconectada_altoPR_lam0.40,42,desconectada,altoPR,0,0.4,0.683181751077199,0.153480833033543,0.541886475254634,0.547871475354495,0,0.541886475254634,12.5336181316121,6.72258473555232e-07,12,0.400000000000003,19
n300_trolls0_desconectada_altoPR_lam0.40,43,desconectada,altoPR,0,0.4,0.662063063030723,0.160276582409996,0.551205122817316,0.55530649671968,0,0.551205122817316,12.0649078656923,6.91987016909756e-07,11,0.400000000000003,25
n300_trolls0_desconectada_altoPR_lam0.40,44,desconectada,altoPR,0,0.4,0.656290378819304,0.15641041654805,0.544935864630602,0.551867343706565,0,0.544935864630602,12.6189672180145,6.7736654740802e-07,11,0.4,15
n300_trolls0_desconectada_altoPR_lam0.40,45,desconectada,altoPR,0,0.4,0.757744617802799,0.160193002091576,0.543658831989051,0.553117720577088,0,0.543658831989051,12.307699553399,7.86531351937292e-07,11,0.400000000000005,19
n300_trolls0_desconectada_altoPR_lam0.40,46,desconectada,altoPR,0,0.4,0.730337504394141,0.162416609465398,0.547979352581094,0.545173074694529,0,0.547979352581094,12.6736582952245,5.29583554731428e-07,12,0.400000000000003,22
n300_trolls0_desconectada_altoPR_lam0.40,47,desconectada,altoPR,0,0.4,0.703123645616037,0.158187145323616,0.543685551969108,0.551532840444688,0,0.543685551969108,11.9050742617752,7.69592285176923e-07,11,0.400000000000003,28
n300_trolls0_desconectada_altoPR_lam0.40,48,desconectada,altoPR,0,0.4,0.650297651283062,0.158283746316312,0.54901685527882,0.552303616392138,0,0.54901685527882,12.5322476570174,8.23697541840751e-07,11,0.4,12
n300_trolls0_desconectada_altoPR_lam0.40,49,desconectada,altoPR,0,0.4,0.706873183605876,0.158167565048946,0.545536396677237,0.553704886800379,0,0.545536396677237,12.2338114956971,7.91424397350582e-07,12,0.400000000000003,30
